F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
3.55158,1.047,-188.9,1701.57,11.03193,456.57,1,7777.82,-20290.92,1,-0.95577,-1.46,9.025,11.438,6.1798,-1690.64,6.9162,3318.13,782.29,1.3611,-8.07,False
8.403,0.42624,-164.51,1482.07,13.4436,876.45,1,7580.28,-11895.72,0,-1.1982,-1.46,12.935,11.922,5.8204,-1610.42,18.093,3404.81,666.97,8.538,,True
4.3971,0.527,-162.536,987.77,11.6214,913.08,0,7499.24,-11145.75,1,-1.9842,-1.46,11.926,9.15742,10.52,917.48,8.25,3344.95,848.57,2.7576,-9.03,False
5.8092,2.856,-171.916,1184.67,11.031957,922.23,0,7102.22,-11367.18,0,-3.2772,-1.46,11.67,9.8134,5.1558,-1140.72,5.6277,3348.08,490.07,6.768,,True
4.734,3.016,-179.56,1228.17,11.9253,1771.47,1,7329.2,-11899.92,1,-2.7882,-1.46,16.6106,9.17232,8.18,1613.48,6.0975,4026.34,532.67,1.5426,,True
13.512,2.0192,-168.25,1668.17,11.4189,775.47,1,7473.72,-11762.22,1,-1.2798,-1.46,13.885,9.1894,5.15124,-6200.52,9.558,3383.35,987.77,4.899,-9.03,True
7.965,1.796,-168.108,434.37,12.4329,722.85,1,7423.648,-11306.76,1,-1.344,-0.46,16.3609,12.234,5.16082,-1472.08,6.4116,3232.24,878.07,3.0045,,False
6.0264,1.9152,-161.806,883.37,11.955,-1479.93,1,7322.34,-12326.82,0,-2.9568,-0.46,16.7738,13.414,6.2314,-1654.4,6.7008,3583.94,796.28,1.05375,,False
3.8397,3.132,-177.628,1000.86,12.759,-400.83,0,7434.358,-16831.92,0,-5.604,-1.46,25.319,9.6912,8.724,-2162.72,6.3846,3810.54,728.366,1.1223,-9.99,False
5.145,1.4838,-175.29,661.27,12.1401,452.97,0,7433.626,-12826.92,0,-2.4648,-0.46,16.3908,10.86,6.514,-1863.32,9.018,3461.55,1014.97,2.9235,-10.52,False
7.944,7.33,-227.66,652.77,13.3863,775.62,1,7442.084,-11347.98,1,-2.5992,-1.46,15.803,9.12886,7.464,-3110.52,10.866,3358.963,660.84,9.63,,False
6.336,0.8842,-184.58,1277.37,11.04456,879.558,0,7435.25,-11317.773,1,-1.3161,-1.46,24.263,14.64,7.954,-1500.42,6.4491,3334.8,-652.93,5.862,-10.03,True
6.0228,0.6314,-165.514,804.37,11.8449,744.6,0,7476.04,-10728.72,1,-3.2793,-1.46,24.012,11.862,6.7434,-1379.62,7.5876,3347.86,-1118.93,3.6813,-11.65,False
3.9528,1.3402,-195.56,2116.97,11.7246,1111.14,1,7430.474,-13630.32,1,-0.90825,-0.46,21.792,11.006,7.62,-1334.2,8.466,3558.94,574.07,2.7408,,True
12.078,0.7072,-159.5404,1067.837,12.483,784.92,0,7586.48,-11567.25,1,-14.382,-0.46,16.0964,9.7674,5.27736,-2169.32,5.4564,3743.24,-520.93,4.326,-10.53,True
3.55761,0.4974,-176.088,1103.18,13.1349,968.01,1,7405.92,-13387.92,1,-1.0107,-0.46,22.585,9.8028,8.222,-875.52,5.8023,4206.84,-1132.93,4.704,-9.55,True
5.4144,6.912,-157.67535,1122.65,11.3088,1003.59,1,7396.02,-10713.12,1,-2.4975,-0.46,17.157,11.858,5.7332,-1277.32,5.8362,3410.78,598.37,3.783,-9.73,False
4.7589,2.1966,-177.8,1078.41,13.2801,940.5,1,7335.18,-11256,0,-10.737,-1.46,20.56,9.2286,6.7906,831.48,6.5481,3320.04,800.8,6.399,,False
3.8919,3.586,-181.42,1144.39,17.865,937.11,0,7455.36,-11415.12,0,-3.3396,-1.46,23.267,9.8356,8.712,-1090.92,7.383,3350.19,606.37,4.86,-12.05,True
3.6432,2.1374,-168.776,748.77,11.1165,650.73,0,7494.2,-16030.92,0,-2.742,-1.46,17.2337,10.1944,5.5104,-1986.92,12.237,3415.27,312.57,4.641,-11.01,True
6.498,1.4,-159.037,645.57,11.9517,877.314,0,8246.22,-11221.02,0,-1.6395,-0.46,10.393,13.518,5.8438,-1423.34,8.331,3543.74,30.67,2.9286,,True
3.8751,8.93,-170.256,248.77,14.985,703.14,0,7463.76,-12521.22,1,-1.4118,-0.46,17.8098,11.45,5.6658,-1511.468,7.1775,3581.54,676.01,3.2145,,False
5.9844,1.2258,-162.36,1057.61,13.0062,846.282,1,7432.646,-12304.62,1,-9.714,-1.46,6.36,9.8416,5.733,-1724.04,5.21874,6389.64,913.27,3.6435,-10.45,True
7.209,3.064,-159.3942,1251.07,11.5278,1510.77,1,7368.6,-11537.13,1,-1.5684,-1.46,4.82,11.678,7.944,-1320.92,5.3454,5784.64,581.37,1.6143,,True
4.2195,0.599,-176.136,906.87,11.07576,630.21,1,7877.62,-9925.32,1,-5.133,-0.46,25.733,9.6922,5.4848,-655.72,7.0761,3347.05,1206.87,1.698,,False
9.903,0.7872,-180.04,1274.47,11.5629,656.94,1,7439.838,-11797.32,1,-1.9116,-0.46,15.489,9.12584,6.4468,-5770.52,7.0308,3346.1,1296.87,2.0952,,False
4.0488,1.2116,-164.672,978.11,12.0351,459.87,0,7410.332,-9739.32,0,-12.63,-0.46,22.108,9.4688,5.3598,-407.52,6.2988,3470.34,895.77,1.8441,-9.7,False
4.7961,0.8114,-174.266,859.37,11.4861,841.488,1,6854.82,-10806.12,1,-3.1833,-0.46,22.482,9.8894,9.5,-1128.92,6.8319,3269.07,783.56,10.65,,False
6.2046,2.0512,-161.028,-206.03,11.10162,355.77,1,7469.52,-12313.02,1,-1.3287,-1.46,17.7949,10.791,8.896,-2007.92,5.4351,3740.14,982.47,3.0591,-10.37,False
4.5678,4.984,-180.42,1034.76,13.4169,786.72,1,7419.516,-14223.12,1,-1.3944,-0.46,9.013,12.874,5.4468,-1707.34,8.436,3565.84,627.56,5.412,-11.24,True
7.794,3.096,-166.49,718.97,11.4492,-986.43,1,7419.742,-11694.42,1,-3.1323,-1.46,18.838,9.183,6.6174,-3188.32,6.4893,3658.34,773.71,1.2138,,True
4.9302,1.642,-162.218,630.97,11.7471,748.26,0,7471.56,-10474.02,1,-2.0931,-1.46,18.375,12.042,5.8502,-1396.14,6.2076,3542.74,-61.93,3.1581,-9.94,False
3.54492,1.1218,-193.06,1279.47,13.8531,974.07,0,7445.534,-17101.92,1,-2.6319,-1.46,18.825,15.682,6.5566,-1449.38,5.8068,3850.64,1144.27,6.978,,True
3.8205,1.8302,-175.512,1051.699,13.2933,845.103,0,5128.22,-13893.12,0,-4.491,-0.46,16.9511,12.006,5.3886,-1585.84,15.879,3354.813,701.38,10.734,,False
6.516,4.766,-161.566,-867.03,11.14749,752.61,0,7390,-11269.92,0,-1.0038,-0.46,22.515,9.6976,5.13303,-1191.72,6.357,3318.93,794.03,4.173,-8.3,False
8.544,6.6,-171.864,1174.57,11.07555,1001.43,1,7539.78,-11278.449,0,-2.721,-0.46,14.314,9.4384,5.8248,-97.72,10.326,3354.933,748.89,4.374,-10.08,False
3.9498,1.6,-182.26,808.67,18.309,824.58,0,7463.44,-11346.36,1,-2.2329,-0.46,9.041,9.8226,5.18216,-1172.12,7.8498,3443.2,546.97,4.152,,False
3.54672,5.172,-177.284,-341.03,12.8517,855,0,7422.298,-11049.81,0,-1.0821,-1.46,16.0872,13.812,6.4668,-1421.84,12.021,3417.54,753.26,6.75,,False
4.1571,0.45794,-160.974,937.67,13.2243,540.27,0,7390.74,-10527.42,0,-6.459,-1.46,21.317,13.928,5.7964,-1452.52,10.305,3358.429,1428.97,1.9689,-9.67,False
8.619,1.621,-255.06,1085.43,11.7519,724.92,0,8006.22,-11843.82,1,-6.768,-0.46,16.7425,9.13046,7.424,-5266.52,8.571,3336.02,948.47,3.096,-8.34,False
5.3019,2.524,-174.726,1052.557,13.0995,687.45,1,7489.94,-12832.32,0,-9.072,-0.46,24.445,10.0004,7.378,-1810.72,6.003,4288.34,566.17,1.3656,-10.96,True
4.6155,0.5068,-192.2,1084.19,15.003,-261.33,1,7354.84,-12305.52,1,-4.8,-0.46,14.456,11.196,5.968,-1668.22,5.23149,2901.24,-1716.93,1.01265,,False
4.3419,3.33,-180.62,1707.17,11.13084,955.29,0,7469.24,-12468.12,0,-0.96147,-1.46,16.8412,9.7776,6.2164,-1080.72,5.3937,4328.94,767.92,4.785,-9.38,False
6.0714,0.7782,-200.62,1031.38,12.0012,-684.93,1,7360.16,-12697.02,1,-5.448,-1.46,17.05481,9.535,5.29088,-3065.52,10.401,3482.24,-83.53,1.1502,-10.57,True
10.809,0.5366,-176.254,146.37,12.6825,898.095,0,7441.362,-11215.05,0,-1.056,-0.46,15.393,14.156,6.8754,-1404.42,9.726,3492.14,-2446.93,6.486,-11.2,True
4.7301,1.3294,-173.718,1088,17.64,904.74,1,7451.14,-11131.02,1,-2.6022,-1.46,18.569,10.3704,6.9168,-1193.72,6.1914,3116.24,962.97,5.55,-9.95,False
6.999,0.4354,-172.95,872.77,11.15517,494.97,0,7429.5172,-11426.28,1,-5.163,-0.46,27.79,10.1512,5.963,-1581.64,7.743,3439.95,287.47,2.6571,,True
4.1172,1.874,-195.68,412.57,12.2553,820.47,0,7516,-8475.42,0,-1.7955,-1.46,21.513,9.995,5.6024,-902.12,6.0048,3191.04,358.37,6.882,,True
6.669,3.04,-160.92,941.87,13.8168,773.88,0,7419.932,-11063.43,1,-2.7393,-1.46,21.803,9.973,5.7604,-1085.12,7.8141,3253.84,743.23,1.6371,,False
4.3824,2.43,-172.894,945.57,11.5446,722.88,1,6935.22,-10948.02,1,-6.309,-1.46,18.157,9.2796,6.1206,-601.32,9.045,3348.14,803.66,3.543,,False
7.668,2.946,-213.7,887.97,11.6118,-2654.43,0,7442.562,-11977.62,1,-4.749,-0.46,22.823,14.354,7.612,-1659.42,9.327,3458.61,809.69,1.04574,,False
3.6519,1.1282,-158.0038,909.07,11.8674,539.37,0,7288.68,-14320.92,1,-4.884,-1.46,14.071,9.922,6.1294,-2242.12,7.3101,3337.5,-246.43,3.879,-7.31,False
4.3146,1.9392,-189.38,1121.36,12.2805,1502.67,0,7495.58,-12517.62,1,-4.119,-1.46,16.5692,13.888,8.07,-1433.18,5.8395,3997.34,758.1,1.521,-10.62,True
4.7445,0.5416,-193.6,1398.37,11.08941,869.7426,0,7732.02,-12916.62,1,-1.7184,-1.46,11.573,12.446,6.5194,-1623.58,6.9087,3523.64,-1733.93,2.4528,-10.93,True
6.966,3.53,-174.666,943.07,11.5869,888.081,1,7231.5,-11251.74,0,-3.3591,-0.46,17.3844,10.2728,6.3898,-1209.12,6.1923,3842.44,446.67,2.1984,-11.22,True
3.6366,3.736,-192.74,887.27,12.3858,449.97,0,7445.082,-16291.92,1,-7.638,-0.46,20.375,11.274,5.2115,-1715.84,6.2307,3700.14,830.37,3.4671,-8.52,False
3.8385,6.064,-165.914,-1293.03,11.05023,869.2896,1,7404.88,-10930.62,0,-0.98274,-1.46,20.443,9.9404,7.1006,-759.92,6.2805,3747.24,832.47,9.288,-10.28,True
5.1483,1.5742,-162.128,922.67,11.07909,802.89,0,7489.04,-10627.62,1,-2.0625,-1.46,14.246,10.862,5.4642,-1303.72,5.9739,2884.04,528.77,2.3331,-10.38,False
5.8665,3.06,-169.374,-170.03,16.092,-2786.43,0,7427.814,-11998.92,1,-1.278,-0.46,19.769,9.5586,5.9406,-2496.92,18.147,3359.226,840.57,1.04649,-8.88,False
5.8638,5.256,-176.17,1190.67,12.813,841.335,1,7486.12,-12481.62,1,-2.9187,-1.46,10.189,11.41,6.3392,-1683.46,9.861,3406.87,754.98,2.7219,-13.23,True
4.4706,0.4766,-173.082,1116.73,11.05398,612.36,0,7350.72,-13185.72,0,-1.8501,-0.46,14.811,9.5552,6.4652,-3066.32,11.796,3318.42,-2663.93,3.4866,-9.47,True
7.887,2.7,-176.854,892.57,12.0126,9.27,0,7414.346,-11761.92,0,-2.9967,-1.46,26.765,9.638,6.241,-2151.12,5.7084,4125.04,525.97,1.3914,,True
3.6024,1.822,-177.248,832.17,11.1225,769.92,0,7468.04,-9462.12,1,-4.638,-1.46,10.241,10.217,6.4204,-1305.72,7.0848,3517.14,490.57,6.033,-11.47,True
5.0955,1.472,-167.358,1531.57,11.010852,1361.37,1,7377.86,-11670.72,0,-1.4844,-0.46,18.308,9.7692,8.126,-1428.1,6.3588,3338.49,101.87,1.1571,,True
6.351,4.598,-166.896,904.17,11.24853,674.61,1,7404.64,-12152.52,1,-4.443,-1.46,18.473,9.367,5.6098,-3395.12,8.904,3491.34,609.37,5.202,,True
5.7198,0.8582,-172.116,196.07,11.26188,781.95,0,7820.62,-10966.62,0,-1.422,-1.46,11.988,10.3924,8.14,-1166.72,11.415,3441.08,-510.93,2.5812,-9.96,True
3.46902,1.7876,-161.858,1758.67,12.414,1624.47,1,7174.82,-18328.92,0,-1.3746,-0.46,10.679,10.4988,6.1552,-1353.14,7.0128,3309.57,910.87,1.3101,-9.17,False
3.8811,1.4616,-226.18,770.27,14.148,837.18,1,7405,-13309.02,1,-1.0413,-1.46,18.898,9.16006,6.7222,-2645.12,5.6796,3498.54,300.97,9.693,-8.74,False
13.173,3.532,-173.14,580.27,11.05185,338.97,0,7427.686,-11702.22,1,-2.1483,-1.46,17.2815,10.9362,7.944,-1965.92,5.7243,4420.64,814.63,2.5611,-10.34,True
6.873,1.5382,-161.718,1266.47,11.6586,1172.67,1,7532.74,-11542.92,1,-3.6813,-1.46,16.7304,14.17,5.8274,-1361.32,9.189,3483.04,847.27,4.143,-9.42,True
4.8963,3.41,-157.84542,1053.79,13.0122,1244.67,1,7219.62,-10618.92,0,-12.813,-1.46,20.192,14.088,6.411,-1398.1,8.382,3370.853,548.47,1.4199,,False
6.0153,0.9902,-168.034,743.17,11.5611,-234.33,0,7548.14,-10823.82,0,-2.2131,-0.46,12.9,9.8028,6.8312,-1050.92,5.4921,3140.44,-135.93,1.02162,,True
12.537,0.6352,-169.024,484.87,12.5517,37.77,1,7307.94,-11397.57,1,-1.7877,-1.46,16.488,14.538,8.512,-1647.7,5.3595,2927.14,-1618.93,2.04,,False
4.3869,1.2432,-273.12,1293.67,12.513,1487.67,0,6101.42,-13759.02,0,-2.331,-1.46,9.533,15.482,6.5918,-1560.84,5.7498,4117.64,176.97,1.0398,-11.22,True
5.5323,0.40326,-171.91,1040.25,11.6163,703.83,1,7444.098,-13230.12,0,-5.949,-1.46,19.104,9.16418,7.576,-6232.52,12.294,3489.04,-3217.93,3.7527,,True
6.501,1.2416,-169.554,1628.27,13.0224,910.59,0,9634.22,-12207.42,0,-1.1934,-1.46,12.015,12.478,7.172,-1565.98,13.281,3445.5,505.97,5.529,-9.16,False
4.419,1.485,-161.474,1019.23,11.035017,857.328,1,7414.3,-11531.31,0,-2.6718,-0.46,18.572,9.2524,8.792,-870.52,8.109,3290.39,806.92,8.391,,False
8.991,3.26,-257.34,1084.67,11.04003,1095.42,0,7651.22,-11554.74,0,-2.3475,-0.46,23.364,12.302,5.4556,-1434.62,5.27952,5139.64,811.58,1.8318,-10.23,False
5.7636,1.9088,-167.32,290.87,14.028,766.53,0,7342.94,-10215.72,1,-2.1555,-0.46,15.464,13.542,5.57,-1385.6,6.1359,3457,190.17,6.042,,True
3.8982,2.1654,-165.544,1229.87,16.773,928.8,0,7446.502,-13818.42,0,-2.0445,-0.46,14.551,9.6084,7.78,-938.12,5.30988,4232.84,1041.97,7.326,-10.46,False
6.879,2.526,-161.672,1094.09,11.1846,820.47,1,7467.76,-11897.22,1,-6.507,-0.46,16.4644,10.6018,8.68,-1760.72,6.3654,3222.84,773.64,5.256,-9.96,False
4.1991,0.9808,-160.328,671.47,11.6556,-3008.43,0,7466.84,-14365.92,1,-3.4599,-0.46,17.6666,14.378,6.486,-1671.4,7.635,3520.14,1274.17,1.1028,,False
6.858,2.406,-188.82,763.17,12.0027,44.37,1,7287.7,-11606.22,0,-3.4341,-0.46,17.2451,12.458,6.9086,-1621.38,10.377,3463.84,353.77,1.7457,-11.58,True
4.3479,4.484,-183.06,1032.65,12.5457,997.98,0,7410.714,-10666.62,1,-5.289,-0.46,14.775,13.438,5.6952,-1409.66,7.6725,3353.811,656.39,1.6584,-10.76,True
7.452,1.6748,-180.3,1083.93,16.524,728.7,1,7452.02,-11824.92,0,-8.496,-1.46,11.688,9.16944,8.36,-4246.52,17.079,3365.218,296.57,2.8179,,False
16.314,0.984,-234.04,1413.07,11.9685,631.89,0,8769.62,-11435.04,0,-1.6782,-0.46,18.3,12.792,6.2412,-1649.88,10.137,3315.13,-180.13,1.6941,-10.62,True
10.305,1.6726,-168.246,1017.69,11.011947,1241.67,0,7444.696,-11388.6,0,-1.8207,-0.46,17.6718,14.61,5.8382,-1435.32,5.625,4450.64,486.87,1.6593,-10.1,True
7.587,1.85,-199.16,1183.17,11.07219,2031.57,1,7378.28,-11595.93,0,-6.378,-1.46,13.578,9.5728,5.7846,-207.92,6.0912,3771.44,967.37,1.662,,True
5.3919,0.6472,-168.584,932.77,14.685,823.41,0,7283.1,-11157.81,1,-4.674,-0.46,20.461,12.708,7.384,-1437.08,5.7393,3898.54,-850.93,4.98,,True
3.6348,0.38146,-160.266,837.07,24.483,763.98,1,7440.972,-9667.92,0,-1.7322,-0.46,18.453,9.13626,8.812,-266.52,7.1436,3328.94,-5569.93,2.6556,-9.67,True
4.854,2.612,-187.06,1272.87,14.43,920.58,1,7400.78,-13278.42,1,-2.7969,-1.46,1.17,9.381,5.723,-2338.12,8.841,3448.25,689.45,3.0177,,False
5.5146,2.932,-189.36,748.27,11.08287,833.19,0,7415.096,-10977.12,1,-2.9298,-0.46,10.936,10.2808,5.9886,-1193.32,11.727,3435.57,451.37,7.614,-9.94,True
5.6583,0.4886,-158.3988,857.47,16.455,769.98,1,7240.72,-11963.82,0,-3.3093,-1.46,11.259,9.395,5.8756,-2449.92,5.5218,3549.04,850.17,7.746,,False
5.5062,0.38936,-157.80496,405.87,11.024502,808.53,0,7463.86,-10721.22,0,-1.5483,-1.46,19.676,10.7704,5.5566,-1313.32,5.6835,3394.4,-5083.93,5.715,,True
4.0707,1.3806,-181.8,778.77,12.8622,440.97,1,7664.82,-9163.62,0,-3.933,-0.46,14.398,11.03,6.3138,-1332.58,10.824,3380.76,44.87,2.019,,True
8.085,4.108,-203.52,1351.17,11.026845,946.5,1,7362.38,-11384.22,1,-1.7778,-0.46,14.183,10.2254,7.88,-1337.78,5.7441,3431.62,542.47,4.227,-8.91,False
7.32,0.5112,-180.58,1068.736,11.8722,853.881,1,7435.336,-11700.42,0,-1.6713,-1.46,22.5,9.8692,5.6954,-1628.58,6.9267,3544.24,-886.93,5.523,-10.7,True
9.612,0.8192,-173.998,996.63,12.9897,437.97,0,7353.64,-11656.32,1,-11.628,-0.46,15.772,9.7736,6.8868,-2007.92,9.369,3474.44,1090.47,2.4144,-9.43,False
12.693,6.442,-183,1644.57,11.027913,922.47,1,6660.82,-11424.3,1,-1.0092,-0.46,21.675,13.206,5.8254,-1449.56,5.5323,4333.74,674.36,7.431,-9.3,True
10.347,0.4922,-195.72,942.37,12.12,570.72,1,7257.22,-11191.32,1,-5.514,-1.46,17.9375,9.16638,9.822,741.48,5.4858,3142.24,1201.77,1.7034,-8.29,False
8.073,0.40204,-172.858,1089.68,14.595,865.467,0,7359.58,-11836.02,0,-5.601,-0.46,15.083,13.292,5.785,-1570.42,9.381,3439.17,1770.07,3.7353,-9.82,False
7.086,3.432,-163.04,857.77,11.3304,600.84,1,7459.76,-11421.75,1,-3.6459,-0.46,18.0364,9.8304,5.3966,-1811.52,6.0519,3320.5,591.27,3.4326,-9.96,False
5.9307,2.466,-165.746,1848.37,11.5257,705.18,0,7376.48,-12410.52,0,-0.97239,-0.46,13.799,10.3646,5.21898,-2070.92,7.7202,3398.94,442.37,3.1884,,True
10.833,0.6524,-167.128,1069.94,11.038086,651.54,1,7405.04,-11823.12,0,-12.795,-1.46,20.614,9.5236,6.9088,-2695.32,6.5103,3611.24,1672.97,2.0754,-10.41,True
4.2666,7.05,-163.832,1269.27,11.8665,971.97,0,7477.5,-12362.22,1,-1.764,-0.46,11.787,9.959,7.94,-946.72,8.697,3513.34,726.713,6.246,,False
3.8055,4.902,-163.508,760.77,11.04564,833.73,1,7577.72,-9852.42,0,-1.9947,-0.46,11.793,10.9494,5.757,-1399.06,8.0304,3335.89,598.67,8.319,-11.69,True
6.0009,1.4246,-165.224,-339.03,14.187,13.17,0,7413.67,-12619.92,0,-0.97041,-1.46,23.24,13.428,5.6094,-1700.88,7.0692,3596.94,858.67,1.6407,,False
3.7119,6.978,-164.678,1124.81,11.18499,828,1,7489.62,-19105.92,0,-2.7498,-1.46,12.438,10.9018,5.17192,-1728.92,5.2635,5114.64,756.32,3.837,-9.6,True
5.0496,1.2106,-161.106,1230.07,11.023434,766.5,1,7472.34,-13433.52,1,-1.7361,-1.46,21.085,15.642,7.992,-1644.54,9.543,3362.9503,1144.47,4.938,-9.55,False
4.9572,1.0744,-160.672,722.27,12.8757,837.81,0,7437.894,-10031.52,1,-1.9194,-0.46,13.541,9.448,6.295,-156.12,6.6537,3208.24,-43.03,3.888,-10.85,True
4.2753,1.86,-178.18,880.97,13.1973,576.33,0,7438.526,-13180.62,1,-3.882,-1.46,23.376,12.342,6.0848,-1590.38,6.5136,3734.54,688,2.5317,,True
3.58821,2.1384,-177.86,1375.37,11.015967,1186.77,0,7392.7,-11063.34,0,-1.1649,-1.46,21.791,9.8178,6.3062,-843.72,6.2859,3364.544,749.05,1.9287,,False
10.053,0.794,-169.572,652.57,14.016,832.44,0,7650.22,-11294.175,0,-2.0331,-1.46,17.6058,9.2718,6.0194,321.48,9.483,3454.37,1085.67,2.4132,-8.36,False
5.508,0.7156,-194.64,620.97,11.5995,376.77,0,7411.134,-12214.62,1,-2.7723,-1.46,9.629,9.4052,7.308,-3461.12,6.1974,3113.24,2072.07,3.4632,-9.08,False
6.39,2.0298,-163.614,1121.93,11.1927,926.61,0,7509.88,-12316.62,0,-4.758,-0.46,18.791,15.636,6.2076,-1566.04,9.237,3501.54,688.12,2.0673,,False
8.847,1.9422,-163.584,-965.03,11.28042,559.17,0,7447.858,-11469,0,-0.91377,-1.46,17.8104,10.384,8.468,-1785.52,8.325,3307.17,616.87,3.0621,-10.47,False
6.0162,2.818,-207.68,940.47,12.8526,632.25,0,7445.922,-12180.12,1,-7.281,-0.46,10.955,11.192,5.264,-1751.52,6.1929,3785.14,798.07,4.35,,True
5.7213,3.858,-200.04,2329.97,11.25066,953.79,1,7239.26,-11321.382,0,-1.0074,-0.46,19.95,9.0903,5.8076,5425.48,6.0468,3478.04,752.06,9.198,-8.31,False
11.859,1.1642,-197.14,1427.47,11.3856,860.976,1,7398.84,-11516.13,1,-2.1285,-0.46,17.6611,9.273,6.8676,-2855.72,13.554,3334.48,69.57,4.188,-9.13,False
4.212,1.9516,-178.92,509.47,11.05116,789.66,1,7474.28,-11740.02,1,-1.7664,-1.46,32.88,9.778,6.2664,-1894.92,12.312,3347.58,436.87,10.227,-9.5,False
4.1157,3.518,-186.7,-1355.03,11.8572,813.99,0,7207.42,-10587.12,0,-0.96915,-0.46,20.771,9.224,7.244,125.68,5.532,4262.84,536.67,5.448,,True
4.1361,0.37256,-166.994,709.07,11.07273,677.64,1,7431.8746,-14431.92,1,-1.7469,-0.46,2.15,9.554,6.2678,-2630.32,7.3062,3553.64,-2865.93,4.245,,True
3.7995,2.438,-159.4712,1409.77,11.11503,964.5,1,7417.436,-13069.62,0,-2.8305,-0.46,17.7394,11.374,6.0504,-1169.32,6.1686,3806.84,717.791,12.525,,False
8.28,0.9372,-164.712,1232.37,12.6681,918.75,1,7424.778,-11757.12,1,-3.5361,-1.46,19.493,15.856,5.31942,-1547.88,13.317,3404.94,-107.63,5.742,-11.42,True
4.2273,0.577,-230,516.77,11.04903,725.43,0,7217.42,-13423.32,0,-1.4358,-1.46,6.99,10.8536,8.984,-1662.34,5.412,4439.64,812.99,3.897,,False
4.7895,5.054,-160.54,1128.24,11.05503,947.91,1,7263.7,-12129.42,0,-6.588,-1.46,23.335,9.2222,6.3094,-652.72,5.5014,3256.54,761.92,4.998,,False
10.218,3.058,-187.1,-75.03,11.19384,614.97,1,7837.02,-11497.77,1,-0.97323,-0.46,13.782,10.8312,10.43,-1873.12,6.1962,3249.94,452.87,3.888,-9.4,False
4.9677,0.689,-167.11,1138.33,14.076,450.57,1,7295.66,-12091.02,1,-3.3324,-1.46,22.628,9.8126,8.22,-2068.32,11.259,3311.18,-860.93,1.5672,-8.67,False
5.4474,0.672,-186.52,1072.88,11.27031,639.18,0,7432.82,-12633.12,0,-3.894,-1.46,16.2709,12.406,6.0574,-1670.54,14.442,3419.23,-643.93,1.8975,-10.15,True
5.4582,0.4303,-168.616,983.98,12.4197,481.17,1,7485.3,-11372.85,1,-2.8935,-0.46,23.845,9.11974,6.3764,-1169.32,8.199,3306.39,-1092.93,1.4205,,False
4.7085,2.0848,-177.88,518.07,11.015478,829.65,1,7484.88,-10656.12,0,-1.2387,-1.46,12.297,9.09134,5.8172,1387.48,9.933,3328.38,432.07,5.298,,False
6.738,0.9646,-161.378,839.67,12.3498,-4142.43,0,7355.06,-12573.12,0,-3.963,-1.46,22.681,9.16712,10.866,-7026.52,5.20329,7745.64,1212.87,0.99255,,False
4.5648,0.4814,-172.036,1062.503,11.3889,1223.97,1,7387.04,-11236.59,0,-8.721,-0.46,12.796,10.8966,5.4246,-1278.32,6.3747,3229.94,2067.07,1.2882,,False
5.9952,0.41842,-174.982,769.37,11.3568,802.89,1,7408.76,-12531.72,0,-3.0369,-1.46,15.594,10.8424,8.036,-1933.52,5.6298,4266.14,2295.07,14.394,,True
5.1045,0.495,-225.34,1285.67,11.010097,1029.48,1,7399.34,-11774.82,0,-1.638,-0.46,9.649,12.094,5.24776,-1413.02,8.0346,3510.84,-1397.93,3.0834,-10.76,True
6.2196,1.5154,-157.66466,862.07,11.7942,850.077,1,7524.96,-10769.82,0,-2.4234,-1.46,22.281,9.2872,5.491,114.08,10.233,3332.15,175.47,6.246,,False
4.8327,3.424,-178.38,1261.37,11.4696,810.72,1,7432.1898,-12913.92,1,-1.446,-1.46,11.956,9.3826,8.414,-2604.72,5.5515,3174.74,796.36,5.256,-9.56,False
7.281,8.91,-182.1,832.47,11.07903,-3185.43,0,7429.3138,-11261.34,0,-5.877,-0.46,15.241,11.676,6.4888,-1598.7,8.0142,3457.42,637.98,1.03785,,True
4.536,2.412,-161.948,1021.37,15.21,-1033.83,1,7284.56,-12892.92,0,-10.77,-1.46,21.244,10.1762,5.9418,-1826.92,7.8423,3547.84,483.67,1.03743,-10.58,True
12.03,1.1466,-180.8,974.34,11.6649,672.84,1,7386.36,-11371.11,1,-6.9,-0.46,17.6164,12.312,6.4532,-1613.64,5.6373,3244.04,232.27,4.329,-9.48,False
6.81,4.152,-165.196,1079.48,11.466,1017.84,0,7346.96,-11267.58,1,-9.894,-0.46,21.332,9.305,8.312,-135.52,7.8663,3395.32,579.87,2.9268,-11.35,True
3.6693,1.6328,-196.38,1134.15,12.9735,789.54,1,7504.82,-17695.92,1,-2.6268,-0.46,18.456,11.936,7.68,-1676.76,6.2289,3623.24,232.67,3.426,,True
9.702,8.47,-168.146,1148.48,11.018775,875.205,0,7481.18,-11753.82,1,-5.256,-0.46,18.979,10.0356,5.2516,-1939.32,9.075,3466.34,638.98,3.3501,,True
4.2081,1.8438,-230.94,-811.03,11.5272,-258.63,0,7360.44,-12812.22,0,-1.0206,-1.46,14.191,9.3378,6.4704,-2478.12,7.602,3548.04,303.27,1.3758,,True
